datetime,acceleration_x_smoothed,acceleration_y_smoothed,acceleration_z_smoothed,activity,wrist,activity_label
2017-07-06 19:05:28,0.35507476190476206,-0.9110242857142861,-0.20208190476190485,0.0,0.0,walk
2017-07-06 19:05:30,0.39362910052910066,-0.9629285714285718,-0.23250952380952392,0.0,0.0,walk
2017-07-06 19:05:32,0.42315142857142873,-0.9640471428571432,-0.19978095238095245,0.0,0.0,walk
2017-07-06 19:05:34,0.36817000000000016,-0.9912252380952384,-0.16801095238095246,0.0,0.0,walk
2017-07-06 19:05:36,0.3442185714285716,-0.9086095238095242,-0.15481952380952385,0.0,0.0,walk
2017-07-06 19:05:38,0.36661714285714303,-0.9510857142857146,-0.1827890476190477,0.0,0.0,walk
2017-07-06 19:05:40,0.38151693121693137,-0.9546740740740746,-0.15568518518518523,0.0,0.0,walk
2017-07-06 19:05:42,0.4395876190476192,-0.9559485714285719,-0.18892285714285723,0.0,0.0,walk
2017-07-06 19:05:44,0.41854190476190495,-1.0251833333333338,-0.15881000000000006,0.0,0.0,walk
2017-07-06 19:05:46,0.36938857142857157,-0.9296704761904765,-0.18334523809523814,0.0,0.0,walk
2017-07-06 19:05:48,0.4165290476190478,-0.9656033333333337,-0.2289142857142858,0.0,0.0,walk
2017-07-06 19:05:50,0.40691693121693134,-0.9652153439153444,-0.1663253968253969,0.0,0.0,walk
2017-07-06 19:05:52,0.39070095238095254,-0.9975847619047622,-0.17001666666666673,0.0,0.0,walk
2017-07-06 19:05:54,0.3654514285714287,-0.9336752380952384,-0.18248238095238103,0.0,0.0,walk
2017-07-06 19:05:56,0.3828409523809525,-0.9500476190476194,-0.19887952380952387,0.0,0.0,walk
2017-07-06 19:05:58,0.39347333333333345,-0.9536538095238098,-0.19318619047619057,0.0,0.0,walk
2017-07-06 19:06:00,0.36098677248677263,-0.9045857142857147,-0.17772063492063497,0.0,0.0,walk
2017-07-06 19:06:02,0.3863133333333335,-0.8981961904761908,-0.2098976190476191,0.0,0.0,walk
2017-07-06 19:06:04,0.39656190476190495,-0.9490904761904766,-0.18069095238095245,0.0,0.0,walk
2017-07-06 19:06:06,0.40005142857142867,-0.9081709523809527,-0.21107714285714296,0.0,0.0,walk
2017-07-06 19:06:08,0.4067114285714288,-0.9663928571428576,-0.17635333333333342,0.0,0.0,walk
2017-07-06 19:06:10,0.3931301587301589,-0.9913915343915348,-0.22766666666666677,0.0,0.0,walk
2017-07-06 19:06:12,0.3689219047619049,-0.9296209523809527,-0.22930809523809534,0.0,0.0,walk
2017-07-06 19:06:14,0.3345585714285716,-0.9069042857142862,-0.19488380952380963,0.0,0.0,walk
2017-07-06 19:06:16,0.3631866666666668,-0.9274238095238099,-0.1863985714285715,0.0,0.0,walk
2017-07-06 19:06:18,0.32685476190476204,-0.8847728571428576,-0.21834285714285726,0.0,0.0,walk
2017-07-06 19:06:20,0.39629417989418003,-0.9764899470899474,-0.1879142857142858,0.0,0.0,walk
2017-07-06 19:06:22,0.4044052380952382,-0.9919371428571433,-0.17110047619047627,0.0,0.0,walk
2017-07-06 19:06:24,0.4165128571428573,-0.9637866666666671,-0.22475095238095247,0.0,0.0,walk
2017-07-06 19:06:26,0.4053004761904764,-0.9907880952380956,-0.17065285714285722,0.0,0.0,walk
2017-07-06 19:06:28,0.3781685714285716,-0.9385200000000005,-0.17364666666666675,0.0,0.0,walk
2017-07-06 19:06:30,0.38048359788359803,-0.9495534391534396,-0.22086560846560854,0.0,0.0,walk
2017-07-06 19:06:32,0.41185666666666687,-0.9950328571428576,-0.20490523809523817,0.0,0.0,walk
2017-07-06 19:06:34,0.40607619047619065,-0.9654947619047624,-0.19060142857142864,0.0,0.0,walk
2017-07-06 19:06:36,0.42270904761904776,-1.0096023809523813,-0.2138895238095239,0.0,0.0,walk
2017-07-06 19:06:38,0.3502452380952382,-1.0196909523809528,-0.1455076190476191,0.0,0.0,walk
2017-07-06 19:06:40,0.3456656084656086,-0.9504677248677252,-0.18484656084656093,0.0,0.0,walk
2017-07-06 19:06:42,0.345807142857143,-0.9118880952380957,-0.17532666666666674,0.0,0.0,walk
2017-07-06 19:06:44,0.3317723809523811,-0.9295600000000004,-0.1788185714285715,0.0,0.0,walk
2017-07-06 19:06:46,0.37771619047619065,-0.9932057142857147,-0.12777904761904768,0.0,0.0,walk
2017-07-06 19:06:48,0.4142500000000002,-1.0348533333333338,-0.20800142857142867,0.0,0.0,walk
2017-07-06 19:06:50,0.4354740740740743,-1.0063619047619052,-0.20679047619047627,0.0,0.0,walk
2017-07-06 19:06:52,0.4218638095238097,-1.039586666666667,-0.2044842857142858,0.0,0.0,walk
2017-07-06 19:06:54,0.34798095238095256,-0.9636523809523814,-0.15565095238095245,0.0,0.0,walk
2017-07-06 19:06:56,0.3602752380952382,-0.9416728571428576,-0.1858490476190477,0.0,0.0,walk
2017-07-06 19:06:58,0.38668761904761917,-0.9864652380952386,-0.15066190476190483,0.0,0.0,walk
2017-07-06 19:07:00,0.34288941798941813,-0.9293444444444449,-0.17128624338624346,0.0,0.0,walk
2017-07-06 19:07:02,0.36196000000000017,-0.9770557142857147,-0.15043571428571437,0.0,0.0,walk
2017-07-06 19:07:04,0.39531809523809536,-0.9911004761904765,-0.16137095238095245,0.0,0.0,walk
2017-07-06 19:07:06,0.378077142857143,-0.9948719047619052,-0.15799047619047624,0.0,0.0,walk
2017-07-06 19:07:08,0.33331095238095254,-0.9893123809523814,-0.15487476190476196,0.0,0.0,walk
2017-07-06 19:07:10,0.339059523809524,-1.0178297619047623,-0.14987619047619055,0.0,0.0,walk
2017-07-07 11:46:18,0.28828639455782323,-1.0098462585034018,-0.28760408163265316,0.0,0.0,walk
2017-07-07 11:46:20,0.3351923809523811,-0.9875000000000004,-0.2750557142857144,0.0,0.0,walk
2017-07-07 11:46:22,0.2831676190476192,-0.9942352380952386,-0.27393380952380963,0.0,0.0,walk
2017-07-07 11:46:24,0.3642552380952383,-0.9597300000000004,-0.2473709523809525,0.0,0.0,walk
2017-07-07 11:46:26,0.3151957671957673,-1.015144973544974,-0.21668042328042336,0.0,0.0,walk
2017-07-07 11:46:28,0.2795538095238096,-0.9743371428571432,-0.20315095238095243,0.0,0.0,walk
2017-07-07 11:46:30,0.2962261904761906,-0.9703285714285718,-0.24265238095238106,0.0,0.0,walk
2017-07-07 11:46:32,0.32211428571428585,-1.0098019047619053,-0.26144904761904775,0.0,0.0,walk
2017-07-07 11:46:34,0.3110914285714287,-1.0288619047619052,-0.27527714285714294,0.0,0.0,walk
2017-07-07 11:46:36,0.31612433862433875,-0.9816470899470904,-0.2516936507936509,0.0,0.0,walk
2017-07-07 11:46:38,0.29668190476190487,-0.9817295238095243,-0.22284952380952391,0.0,0.0,walk
2017-07-07 11:46:40,0.317587142857143,-1.0259328571428576,-0.25194190476190487,0.0,0.0,walk
2017-07-07 11:46:42,0.31802047619047635,-1.0501833333333337,-0.2742409523809525,0.0,0.0,walk
2017-07-07 11:46:44,0.3004052380952382,-1.019189523809524,-0.26578380952380964,0.0,0.0,walk
2017-07-07 11:46:46,0.3084629629629631,-0.9957164021164027,-0.2492957671957673,0.0,0.0,walk
2017-07-07 11:46:48,0.3185280952380954,-1.0447552380952385,-0.267794761904762,0.0,0.0,walk
2017-07-07 11:46:50,0.2881238095238096,-1.003166666666667,-0.2387204761904763,0.0,0.0,walk
2017-07-07 11:46:52,0.3135404761904763,-1.0357019047619052,-0.24368714285714294,0.0,0.0,walk
2017-07-07 11:46:54,0.28435476190476205,-0.9958133333333338,-0.22964571428571437,0.0,0.0,walk
2017-07-07 11:46:56,0.275646560846561,-1.0153492063492067,-0.23928306878306888,0.0,0.0,walk
2017-07-07 11:46:58,0.31188952380952395,-1.0048861904761908,-0.2310257142857144,0.0,0.0,walk
2017-07-07 11:47:00,0.2811095238095239,-0.9942938095238099,-0.2524566666666668,0.0,0.0,walk
2017-07-07 11:47:02,0.29202952380952396,-1.03881380952381,-0.2405766666666668,0.0,0.0,walk
2017-07-07 11:47:04,0.2786423809523811,-0.9892052380952385,-0.2507200000000001,0.0,0.0,walk
2017-07-07 11:47:06,0.31534232804232815,-1.0633116402116407,-0.21873756613756623,0.0,0.0,walk
2017-07-07 11:47:08,0.2917323809523811,-1.0058933333333338,-0.2247642857142858,0.0,0.0,walk
2017-07-07 11:47:10,0.28538380952380965,-1.028438571428572,-0.2334366666666668,0.0,0.0,walk
2017-07-07 11:47:12,0.2883976190476192,-1.0051457142857148,-0.2377414285714287,0.0,0.0,walk
2017-07-07 11:47:14,0.2952300000000001,-1.0287004761904766,-0.23388857142857153,0.0,0.0,walk
2017-07-07 11:47:16,0.2615825396825398,-0.9715619047619052,-0.24877777777777788,0.0,0.0,walk
2017-07-07 11:47:18,0.29318333333333346,-1.0143742857142861,-0.2375095238095239,0.0,0.0,walk
2017-07-07 11:47:20,0.30371380952380966,-0.9822428571428574,-0.2872814285714287,0.0,0.0,walk
2017-07-07 11:47:22,0.2875300000000001,-1.0193761904761909,-0.24621761904761916,0.0,0.0,walk
2017-07-07 11:47:24,0.2737414285714287,-1.0077404761904767,-0.24911380952380963,0.0,0.0,walk
2017-07-07 11:47:26,0.29013597883597897,-1.0299671957671963,-0.2502227513227514,0.0,0.0,walk
2017-07-07 11:47:28,0.2796261904761906,-1.0161004761904766,-0.22830333333333344,0.0,0.0,walk
2017-07-07 11:47:30,0.28999571428571447,-0.9905842857142861,-0.26512190476190484,0.0,0.0,walk
2017-07-07 11:47:32,0.262767142857143,-0.9373828571428575,-0.2661009523809525,0.0,0.0,walk
2017-07-07 11:47:34,0.27831190476190487,-0.981179047619048,-0.24489761904761917,0.0,0.0,walk
2017-07-07 11:47:36,0.2682105820105821,-0.9972761904761909,-0.2274126984126985,0.0,0.0,walk
2017-07-07 11:47:38,0.2794214285714287,-1.0265680952380956,-0.23637142857142868,0.0,0.0,walk
2017-07-07 11:47:40,0.2879304761904763,-0.9973219047619052,-0.24794714285714298,0.0,0.0,walk
2017-07-07 11:47:42,0.29129190476190486,-1.0074342857142862,-0.2386928571428572,0.0,0.0,walk
2017-07-07 11:47:44,0.2996495238095239,-1.0173942857142861,-0.2577200000000001,0.0,0.0,walk
2017-07-07 11:47:46,0.27738941798941813,-0.9842746031746036,-0.21194973544973555,0.0,0.0,walk
2017-07-07 11:47:48,0.27902571428571443,-0.996976190476191,-0.24511714285714295,0.0,0.0,walk
2017-07-07 11:47:50,0.26435571428571436,-0.9664933333333338,-0.23068000000000008,0.0,0.0,walk
2017-07-07 11:47:52,0.3113628571428573,-1.029179047619048,-0.24600000000000008,0.0,0.0,walk
2017-07-07 11:47:54,0.3016942857142858,-1.0560738095238098,-0.25083285714285725,0.0,0.0,walk
2017-07-07 11:47:56,0.2830936507936509,-1.0509264550264554,-0.24813333333333343,0.0,0.0,walk
2017-07-07 11:47:58,0.2837119047619049,-1.0102733333333336,-0.231964761904762,0.0,0.0,walk
2017-07-07 11:48:00,0.30454238095238106,-1.026888571428572,-0.25306809523809537,0.0,0.0,walk
2017-07-07 11:48:02,0.27831666666666677,-1.021926190476191,-0.21822857142857152,0.0,0.0,walk
2017-07-07 11:48:04,0.27872476190476203,-0.9929609523809528,-0.2412452380952382,0.0,0.0,walk
2017-07-07 11:48:06,0.2861767195767197,-0.9978888888888893,-0.23520529100529114,0.0,0.0,walk
2017-07-07 11:48:08,0.2742552380952382,-0.96845380952381,-0.17942619047619054,0.0,0.0,walk
2017-07-07 11:48:10,0.2703723809523811,-0.991266666666667,-0.2365542857142858,0.0,0.0,walk
2017-07-07 11:48:12,0.2664490476190477,-1.0387404761904766,-0.2452961904761906,0.0,0.0,walk
2017-07-07 11:48:14,0.29051809523809535,-1.02652380952381,-0.22679095238095245,0.0,0.0,walk
2017-07-07 11:48:16,0.2651645502645504,-0.9873359788359792,-0.24007248677248688,0.0,0.0,walk
2017-07-07 11:48:18,0.29894333333333345,-1.022991428571429,-0.2735042857142858,0.0,0.0,walk
2017-07-07 11:48:20,0.2858519047619049,-1.0279704761904767,-0.24114476190476203,0.0,0.0,walk
2017-07-07 11:48:22,0.2732204761904763,-1.0183947619047624,-0.23990714285714296,0.0,0.0,walk
2017-07-07 11:48:24,0.3064566666666668,-1.028801428571429,-0.23478523809523816,0.0,0.0,walk
2017-07-07 11:48:26,0.34253597883597897,-1.0618211640211643,-0.29326613756613773,0.0,0.0,walk
2017-07-07 11:48:28,0.32777047619047633,-1.0901957142857148,-0.25779285714285727,0.0,0.0,walk
2017-07-07 11:48:30,0.27948809523809537,-1.0126504761904767,-0.24674809523809538,0.0,0.0,walk
2017-07-07 11:48:32,0.2999733333333335,-1.0673842857142861,-0.23997095238095248,0.0,0.0,walk
2017-07-07 11:48:34,0.27698142857142866,-1.018209047619048,-0.22670666666666675,0.0,0.0,walk
2017-07-07 11:48:36,0.31064179894179905,-1.0292830687830692,-0.2496804232804234,0.0,0.0,walk
2017-07-07 11:48:38,0.3285961904761906,-1.0256780952380957,-0.2351985714285715,0.0,0.0,walk
2017-07-07 11:48:40,0.28430047619047627,-1.0173200000000004,-0.2578904761904763,0.0,0.0,walk
2017-07-07 11:48:42,0.29960666666666674,-1.0229371428571432,-0.2533561904761906,0.0,0.0,walk
2017-07-07 11:48:44,0.30136428571428586,-1.0248123809523813,-0.23040571428571438,0.0,0.0,walk
2017-07-07 11:48:46,0.28467777777777786,-1.0209539682539688,-0.23506931216931226,0.0,0.0,walk
2017-07-07 11:48:48,0.28009571428571445,-1.0004595238095242,-0.21717857142857153,0.0,0.0,walk
2017-07-07 11:48:50,0.29110000000000014,-1.0357042857142862,-0.23360904761904772,0.0,0.0,walk
2017-07-07 11:48:52,0.29488857142857156,-1.0438966666666671,-0.23477285714285726,0.0,0.0,walk
2017-07-07 11:48:54,0.31415333333333345,-1.044316666666667,-0.250494761904762,0.0,0.0,walk
2017-07-07 11:48:56,0.30793597883597895,-1.0685433862433866,-0.26009788359788366,0.0,0.0,walk
2017-07-07 11:48:58,0.26801809523809533,-1.0390523809523813,-0.22371809523809533,0.0,0.0,walk
2017-07-07 11:49:00,0.3387366666666668,-1.0582247619047624,-0.24786714285714298,0.0,0.0,walk
2017-07-07 11:49:02,0.364997142857143,-1.0283223809523814,-0.2871304761904763,0.0,0.0,walk
2017-07-07 11:49:04,0.31609809523809534,-1.0482276190476196,-0.26042285714285723,0.0,0.0,walk
2017-07-07 11:49:06,0.30229523809523823,-1.0232751322751326,-0.22197936507936517,0.0,0.0,walk
2017-07-07 11:49:08,0.35360380952380965,-1.0393823809523814,-0.2318490476190477,0.0,0.0,walk
2017-07-07 11:49:10,0.3383928571428573,-1.060864285714286,-0.2596900000000001,0.0,0.0,walk
2017-07-07 11:49:12,0.3299642857142858,-1.025844285714286,-0.2494433333333334,0.0,0.0,walk
2017-07-07 11:49:14,0.3057057142857144,-0.969834285714286,-0.24909142857142869,0.0,0.0,walk
2017-07-07 11:49:16,0.29303227513227526,-0.9915328042328047,-0.18126825396825405,0.0,0.0,walk
2017-07-07 11:49:18,0.3024828571428573,-0.991841428571429,-0.25724476190476203,0.0,0.0,walk
2017-07-07 11:49:20,0.29154714285714295,-1.0110876190476195,-0.23217809523809532,0.0,0.0,walk
2017-07-07 11:49:22,0.2904457142857144,-1.0475733333333337,-0.22595904761904775,0.0,0.0,walk
2017-07-07 11:49:24,0.31255476190476206,-1.0203604761904768,-0.23443857142857155,0.0,0.0,walk
2017-07-07 11:49:26,0.27924074074074084,-1.005918518518519,-0.23585343915343923,0.0,0.0,walk
2017-07-07 11:49:28,0.3005461904761906,-1.0484004761904768,-0.2523957142857144,0.0,0.0,walk
2017-07-07 11:49:30,0.3212719047619049,-1.0363104761904767,-0.23144619047619058,0.0,0.0,walk
2017-07-07 11:49:32,0.308237142857143,-1.0627919047619052,-0.2443157142857144,0.0,0.0,walk
2017-07-07 11:49:34,0.3122285714285716,-1.031756666666667,-0.2021304761904763,0.0,0.0,walk
2017-07-07 11:49:36,0.32389894179894196,-1.0254296296296301,-0.26401164021164036,0.0,0.0,walk
2017-07-07 11:49:38,0.29591809523809537,-1.0634785714285717,-0.2464990476190477,0.0,0.0,walk
2017-07-07 11:49:40,0.3645819047619049,-1.0363504761904765,-0.2653352380952382,0.0,0.0,walk
2017-07-07 11:49:42,0.32171285714285724,-1.0030123809523814,-0.26294809523809537,0.0,0.0,walk
2017-07-07 11:49:44,0.2735228571428573,-1.0161376190476195,-0.23865000000000008,0.0,0.0,walk
2017-07-07 11:49:46,0.33579470899470915,-1.056387301587302,-0.23960211640211648,0.0,0.0,walk
2017-07-07 11:49:48,0.33848809523809537,-1.0485357142857148,-0.28368714285714297,0.0,0.0,walk
2017-07-07 11:49:50,0.3397638095238097,-1.0430233333333336,-0.24520333333333344,0.0,0.0,walk
2017-07-07 11:49:52,0.3384752380952382,-1.0589452380952387,-0.25562238095238105,0.0,0.0,walk
2017-07-07 11:49:54,0.32857142857142874,-1.049983333333334,-0.2502295238095239,0.0,0.0,walk
2017-07-07 11:49:56,0.33752857142857157,-1.0475502645502648,-0.27652804232804246,0.0,0.0,walk
2017-07-07 11:49:58,0.2790404761904763,-0.9700000000000004,-0.2248109523809525,0.0,0.0,walk
2017-07-07 11:50:00,0.3258614285714287,-1.0655723809523814,-0.2515928571428573,0.0,0.0,walk
2017-07-07 11:50:02,0.370497142857143,-1.0013757142857147,-0.279527142857143,0.0,0.0,walk
2017-07-07 11:50:04,0.340247142857143,-1.0943157142857147,-0.2753638095238096,0.0,0.0,walk
2017-07-07 11:50:06,0.3128010582010583,-0.969450264550265,-0.24534708994709004,0.0,0.0,walk
2017-07-07 11:50:08,0.3201342857142858,-1.0088285714285719,-0.2816161904761906,0.0,0.0,walk
2017-07-07 11:50:10,0.29297380952380964,-0.9985685714285719,-0.23223904761904773,0.0,0.0,walk
2017-07-07 11:50:12,0.2954504761904763,-1.0141238095238099,-0.2612252380952382,0.0,0.0,walk
2017-07-07 11:50:14,0.32244190476190493,-1.0228985714285719,-0.2671019047619049,0.0,0.0,walk
2017-07-07 11:50:16,0.29674814814814826,-1.0464253968253974,-0.25103650793650806,0.0,0.0,walk
2017-07-07 11:50:18,0.3073085714285716,-1.0238971428571433,-0.2545538095238096,0.0,0.0,walk
2017-07-07 11:50:20,0.316247142857143,-1.0112795238095242,-0.25382285714285724,0.0,0.0,walk
2017-07-07 11:50:22,0.3137709523809525,-1.0086833333333338,-0.25246333333333343,0.0,0.0,walk
2017-07-07 11:50:24,0.34280333333333346,-1.021871428571429,-0.24641428571428584,0.0,0.0,walk
2017-07-07 11:50:26,0.3225349206349208,-1.0264052910052914,-0.2377063492063493,0.0,0.0,walk
2017-07-07 11:50:28,0.3600509523809525,-1.0504261904761907,-0.3019476190476192,0.0,0.0,walk
2017-07-07 11:50:30,0.3630261904761906,-1.0763904761904766,-0.2734100000000001,0.0,0.0,walk
2017-07-07 11:50:32,0.36411000000000016,-1.0448728571428574,-0.27432809523809537,0.0,0.0,walk
2017-07-07 11:50:34,0.338569523809524,-1.019046666666667,-0.22613142857142865,0.0,0.0,walk
2017-07-07 11:50:36,0.3675301587301589,-0.9973804232804238,-0.2631989417989419,0.0,0.0,walk
2017-07-07 11:50:38,0.3079714285714287,-0.9590290476190481,-0.2437542857142858,0.0,0.0,walk
2017-07-07 11:50:40,0.30679285714285726,-1.025988571428572,-0.22484952380952392,0.0,0.0,walk
2017-07-07 11:50:42,0.3413023809523811,-1.0049504761904766,-0.2519366666666668,0.0,0.0,walk
2017-07-07 11:50:44,0.2902414285714287,-1.0018623809523812,-0.22587857142857154,0.0,0.0,walk
2017-07-07 11:50:46,0.293015343915344,-1.0448624338624342,-0.2474576719576721,0.0,0.0,walk
2017-07-07 11:50:48,0.3245280952380954,-1.0920109523809527,-0.3048657142857144,0.0,0.0,walk
2017-07-07 11:50:50,0.3024595238095239,-1.051451904761905,-0.24869000000000008,0.0,0.0,walk
2017-07-07 11:50:52,0.33671809523809537,-0.9876347619047623,-0.2673933333333335,0.0,0.0,walk
2017-07-07 11:50:54,0.3390852380952382,-1.0257500000000004,-0.2595814285714287,0.0,0.0,walk
2017-07-07 11:50:56,0.37565026455026473,-1.0546079365079368,-0.2476010582010583,0.0,0.0,walk
2017-07-07 11:50:58,0.31328333333333347,-1.029876666666667,-0.2549995238095239,0.0,0.0,walk
2017-07-07 11:51:00,0.3420757142857144,-1.0657176190476194,-0.22331619047619058,0.0,0.0,walk
2017-07-07 11:51:02,0.36531380952380965,-0.9748680952380957,-0.3000880952380954,0.0,0.0,walk
2017-07-07 11:51:04,0.27274476190476205,-1.0316523809523814,-0.2366442857142858,0.0,0.0,walk
2017-07-07 11:51:06,0.33690317460317476,-0.9711063492063496,-0.26353597883597896,0.0,0.0,walk
2017-07-07 11:51:08,0.29710333333333344,-1.0429333333333337,-0.26756857142857154,0.0,0.0,walk
2017-07-07 11:51:10,0.29775380952380964,-0.9766380952380956,-0.23795952380952387,0.0,0.0,walk
2017-07-07 11:51:12,0.31091857142857154,-1.0054171428571432,-0.2394852380952382,0.0,0.0,walk
2017-07-07 11:51:14,0.2968842857142858,-1.0634404761904768,-0.24777333333333346,0.0,0.0,walk
2017-07-07 11:51:16,0.2508735449735451,-0.9831539682539687,-0.26725132275132285,0.0,0.0,walk
2017-07-07 11:51:18,0.28479809523809535,-0.987746666666667,-0.2256561904761906,0.0,0.0,walk
2017-07-07 11:51:20,0.3125433333333335,-0.9819819047619053,-0.23581142857142864,0.0,0.0,walk
2017-07-07 11:51:22,0.30671380952380967,-1.0068880952380956,-0.23204714285714295,0.0,0.0,walk
2017-07-07 11:51:24,0.30719047619047635,-0.9738157142857148,-0.23760666666666674,0.0,0.0,walk
2017-07-07 11:51:26,0.3027915343915345,-1.054714285714286,-0.22128095238095247,0.0,0.0,walk
2017-07-07 11:51:28,0.2751828571428573,-0.9736333333333338,-0.1705842857142858,0.0,0.0,walk
2017-07-07 11:51:30,0.29148714285714294,-1.0139495238095244,-0.20806142857142867,0.0,0.0,walk
2017-07-07 11:51:32,0.32682809523809536,-1.0072123809523814,-0.21560428571428583,0.0,0.0,walk
2017-07-07 11:51:34,0.3128509523809525,-1.0137900000000006,-0.23854952380952393,0.0,0.0,walk
2017-07-07 11:51:36,0.30514708994709006,-0.9935830687830691,-0.22451746031746042,0.0,0.0,walk
2017-07-07 11:51:38,0.3048261904761906,-1.0207490476190482,-0.23864666666666676,0.0,0.0,walk
2017-07-07 11:51:40,0.32143000000000016,-1.02706380952381,-0.20636285714285724,0.0,0.0,walk
2017-07-07 11:51:42,0.31506428571428585,-0.9778190476190481,-0.24338000000000007,0.0,0.0,walk
2017-07-07 11:51:44,0.3006285714285716,-0.9589819047619053,-0.2438514285714287,0.0,0.0,walk
2017-07-07 11:51:46,0.2798682539682541,-1.021681481481482,-0.23834232804232813,0.0,0.0,walk
2017-07-07 11:51:48,0.3219804761904763,-1.0239376190476195,-0.2191657142857144,0.0,0.0,walk
2017-07-07 11:51:50,0.3103423809523811,-0.9971900000000004,-0.24042904761904774,0.0,0.0,walk
2017-07-07 11:51:52,0.2880628571428573,-0.978791428571429,-0.23047666666666675,0.0,0.0,walk
2017-07-07 11:51:54,0.30194857142857157,-0.9996319047619051,-0.2156485714285715,0.0,0.0,walk
2017-07-07 11:51:56,0.30343862433862445,-1.0101973544973548,-0.22237777777777787,0.0,0.0,walk
2017-07-07 11:55:30,0.3181119047619049,-0.9582095238095242,-0.2605709523809525,0.0,0.0,walk
2017-07-07 11:55:32,0.3555228571428573,-1.0210080952380955,-0.21799571428571438,0.0,0.0,walk
2017-07-07 11:55:34,0.3149123809523811,-0.9386966666666672,-0.23114380952380958,0.0,0.0,walk
2017-07-07 11:55:36,0.3174423809523811,-1.003079047619048,-0.2120852380952382,0.0,0.0,walk
2017-07-07 11:55:38,0.3195619047619049,-0.9842661375661379,-0.1999322751322752,0.0,0.0,walk
2017-07-07 11:55:40,0.345747142857143,-0.995616190476191,-0.22878666666666678,0.0,0.0,walk
2017-07-07 11:55:42,0.30744428571428584,-1.0018876190476196,-0.19861238095238104,0.0,0.0,walk
2017-07-07 11:55:44,0.2695752380952382,-1.0048685714285717,-0.11355380952380958,0.0,0.0,walk
2017-07-07 11:55:46,0.323764761904762,-1.0241990476190481,-0.20920571428571436,0.0,0.0,walk
2017-07-07 11:55:48,0.3240026455026456,-1.0039301587301592,-0.22449735449735458,0.0,0.0,walk
2017-07-07 11:55:50,0.331047142857143,-1.017819047619048,-0.19420190476190485,0.0,0.0,walk
2017-07-07 11:55:52,0.34120190476190493,-1.0084109523809528,-0.22126428571428583,0.0,0.0,walk
2017-07-07 11:55:54,0.3246209523809525,-0.9864995238095242,-0.21402523809523818,0.0,0.0,walk
2017-07-07 11:55:56,0.31419714285714295,-1.0129457142857148,-0.20698333333333344,0.0,0.0,walk
2017-07-07 11:55:58,0.33964126984126997,-1.0111052910052913,-0.1844095238095239,0.0,0.0,walk
2017-07-07 11:56:00,0.3061590476190478,-0.9989947619047623,-0.17382047619047628,0.0,0.0,walk
2017-07-07 11:56:02,0.3405057142857144,-0.9937409523809528,-0.20085142857142863,0.0,0.0,walk
2017-07-07 11:56:04,0.3648685714285716,-1.0380404761904767,-0.19496714285714295,0.0,0.0,walk
2017-07-07 11:56:06,0.3325019047619049,-1.0388328571428576,-0.1827576190476191,0.0,0.0,walk
2017-07-07 11:56:08,0.33463650793650807,-1.0089714285714289,-0.1875227513227514,0.0,0.0,walk
2017-07-07 11:56:10,0.3442923809523811,-1.0514671428571432,-0.22549142857142862,0.0,0.0,walk
2017-07-07 11:56:12,0.316904761904762,-1.026904285714286,-0.19895190476190486,0.0,0.0,walk
2017-07-07 11:56:14,0.3113823809523811,-1.030878571428572,-0.21182904761904772,0.0,0.0,walk
2017-07-07 11:56:16,0.3197590476190478,-1.01914380952381,-0.1833738095238096,0.0,0.0,walk
2017-07-07 11:56:18,0.3347280423280425,-1.007750264550265,-0.19737777777777785,0.0,0.0,walk
2017-07-07 11:56:20,0.38659142857142875,-1.0640904761904766,-0.24604476190476202,0.0,0.0,walk
2017-07-07 11:56:22,0.3655100000000001,-1.0704066666666672,-0.206034761904762,0.0,0.0,walk
2017-07-07 11:56:24,0.3264419047619049,-1.0217328571428577,-0.20724095238095247,0.0,0.0,walk
2017-07-07 11:56:26,0.3320952380952383,-1.0463842857142862,-0.18916619047619054,0.0,0.0,walk
2017-07-07 11:56:28,0.3433492063492065,-1.0426841269841274,-0.18650582010582017,0.0,0.0,walk
2017-07-07 11:56:30,0.3250404761904763,-1.0294100000000004,-0.18400142857142865,0.0,0.0,walk
2017-07-07 11:56:32,0.32828238095238105,-1.0083466666666672,-0.1988533333333334,0.0,0.0,walk
2017-07-07 11:56:34,0.34016000000000013,-1.0306957142857147,-0.18827095238095246,0.0,0.0,walk
2017-07-07 11:56:36,0.3727533333333335,-1.0543576190476194,-0.17811190476190483,0.0,0.0,walk
2017-07-07 11:56:38,0.2952735449735451,-1.0551174603174607,-0.13651746031746037,0.0,0.0,walk
2017-07-07 11:56:40,0.31276428571428583,-1.0017133333333337,-0.17472571428571435,0.0,0.0,walk
2017-07-07 11:56:42,0.3296161904761906,-1.0022280952380958,-0.19973000000000007,0.0,0.0,walk
2017-07-07 11:56:44,0.3255257142857144,-0.9814004761904765,-0.21486761904761914,0.0,0.0,walk
2017-07-07 11:56:46,0.3375657142857144,-1.029386190476191,-0.18819904761904768,0.0,0.0,walk
2017-07-07 11:56:48,0.33719470899470916,-1.0388116402116405,-0.16139153439153447,0.0,0.0,walk
2017-07-07 11:56:50,0.32096142857142873,-1.0069976190476195,-0.1640785714285715,0.0,0.0,walk
2017-07-07 11:56:52,0.3295328571428573,-1.03600380952381,-0.19592238095238101,0.0,0.0,walk
